slot_id,zone,aisle_id,shelf_level,temp_zone,max_weight_kg,aisle_width_m
C17-D-07,C,C17,D,Refrigerated,150,2.0
C17-D-08,C,C17,D,Refrigerated,150,2.0
C17-D-09,C,C17,D,Refrigerated,150,2.0
C17-D-10,C,C17,D,Refrigerated,150,2.0
C17-D-11,C,C17,D,Refrigerated,150,2.0
C17-D-12,C,C17,D,Refrigerated,150,2.0
C17-D-13,C,C17,D,Refrigerated,150,2.0
C17-D-14,C,C17,D,Refrigerated,150,2.0
C17-D-15,C,C17,D,Refrigerated,150,2.0
C17-D-16,C,C17,D,Refrigerated,150,2.0
C17-D-17,C,C17,D,Refrigerated,150,2.0
C17-D-18,C,C17,D,Refrigerated,150,2.0
C17-D-19,C,C17,D,Refrigerated,150,2.0
C17-D-20,C,C17,D,Refrigerated,150,2.0
C17-E-01,C,C17,E,Refrigerated,25,2.0
C17-E-02,C,C17,E,Refrigerated,25,2.0
C17-E-03,C,C17,E,Refrigerated,25,2.0
C17-E-04,C,C17,E,Refrigerated,25,2.0
C17-E-05,C,C17,E,Refrigerated,25,2.0
C17-E-06,C,C17,E,Refrigerated,25,2.0
C17-E-07,C,C17,E,Refrigerated,25,2.0
C17-E-08,C,C17,E,Refrigerated,25,2.0
C17-E-09,C,C17,E,Refrigerated,25,2.0
C17-E-10,C,C17,E,Refrigerated,25,2.0
C17-E-11,C,C17,E,Refrigerated,25,2.0
C17-E-12,C,C17,E,Refrigerated,25,2.0
C17-E-13,C,C17,E,Refrigerated,25,2.0
C17-E-14,C,C17,E,Refrigerated,25,2.0
C17-E-15,C,C17,E,Refrigerated,25,2.0
C17-E-16,C,C17,E,Refrigerated,25,2.0
C17-E-17,C,C17,E,Refrigerated,25,2.0
C17-E-18,C,C17,E,Refrigerated,25,2.0
C17-E-19,C,C17,E,Refrigerated,25,2.0
C17-E-20,C,C17,E,Refrigerated,25,2.0
C17-F-01,C,C17,F,Refrigerated,25,2.0
C17-F-02,C,C17,F,Refrigerated,25,2.0
C17-F-03,C,C17,F,Refrigerated,25,2.0
C17-F-04,C,C17,F,Refrigerated,25,2.0
C17-F-05,C,C17,F,Refrigerated,25,2.0
C17-F-06,C,C17,F,Refrigerated,25,2.0
C17-F-07,C,C17,F,Refrigerated,25,2.0
C17-F-08,C,C17,F,Refrigerated,25,2.0
C17-F-09,C,C17,F,Refrigerated,25,2.0
C17-F-10,C,C17,F,Refrigerated,25,2.0
C17-F-11,C,C17,F,Refrigerated,25,2.0
C17-F-12,C,C17,F,Refrigerated,25,2.0
C17-F-13,C,C17,F,Refrigerated,25,2.0
C17-F-14,C,C17,F,Refrigerated,25,2.0
C17-F-15,C,C17,F,Refrigerated,25,2.0
C17-F-16,C,C17,F,Refrigerated,25,2.0
C17-F-17,C,C17,F,Refrigerated,25,2.0
C17-F-18,C,C17,F,Refrigerated,25,2.0
C17-F-19,C,C17,F,Refrigerated,25,2.0
C17-F-20,C,C17,F,Refrigerated,25,2.0
C18-A-01,C,C18,A,Refrigerated,150,2.0
C18-A-02,C,C18,A,Refrigerated,150,2.0
C18-A-03,C,C18,A,Refrigerated,150,2.0
C18-A-04,C,C18,A,Refrigerated,150,2.0
C18-A-05,C,C18,A,Refrigerated,150,2.0
C18-A-06,C,C18,A,Refrigerated,150,2.0
C18-A-07,C,C18,A,Refrigerated,150,2.0
C18-A-08,C,C18,A,Refrigerated,150,2.0
C18-A-09,C,C18,A,Refrigerated,150,2.0
C18-A-10,C,C18,A,Refrigerated,150,2.0
C18-A-11,C,C18,A,Refrigerated,150,2.0
C18-A-12,C,C18,A,Refrigerated,150,2.0
C18-A-13,C,C18,A,Refrigerated,150,2.0
C18-A-14,C,C18,A,Refrigerated,150,2.0
C18-A-15,C,C18,A,Refrigerated,150,2.0
C18-A-16,C,C18,A,Refrigerated,150,2.0
C18-A-17,C,C18,A,Refrigerated,150,2.0
C18-A-18,C,C18,A,Refrigerated,150,2.0
C18-A-19,C,C18,A,Refrigerated,150,2.0
C18-A-20,C,C18,A,Refrigerated,150,2.0
C18-B-01,C,C18,B,Refrigerated,150,2.0
C18-B-02,C,C18,B,Refrigerated,150,2.0
C18-B-03,C,C18,B,Refrigerated,150,2.0
C18-B-04,C,C18,B,Refrigerated,150,2.0
C18-B-05,C,C18,B,Refrigerated,150,2.0
C18-B-06,C,C18,B,Refrigerated,150,2.0
C18-B-07,C,C18,B,Refrigerated,150,2.0
C18-B-08,C,C18,B,Refrigerated,150,2.0
C18-B-09,C,C18,B,Refrigerated,150,2.0
C18-B-10,C,C18,B,Refrigerated,150,2.0
C18-B-11,C,C18,B,Refrigerated,150,2.0
C18-B-12,C,C18,B,Refrigerated,150,2.0
C18-B-13,C,C18,B,Refrigerated,150,2.0
C18-B-14,C,C18,B,Refrigerated,150,2.0
C18-B-15,C,C18,B,Refrigerated,150,2.0
C18-B-16,C,C18,B,Refrigerated,150,2.0
C18-B-17,C,C18,B,Refrigerated,150,2.0
C18-B-18,C,C18,B,Refrigerated,150,2.0
C18-B-19,C,C18,B,Refrigerated,150,2.0
C18-B-20,C,C18,B,Refrigerated,150,2.0
C18-C-01,C,C18,C,Refrigerated,150,2.0
C18-C-02,C,C18,C,Refrigerated,150,2.0
C18-C-03,C,C18,C,Refrigerated,150,2.0
C18-C-04,C,C18,C,Refrigerated,150,2.0
C18-C-05,C,C18,C,Refrigerated,150,2.0
C18-C-06,C,C18,C,Refrigerated,150,2.0
C18-C-07,C,C18,C,Refrigerated,150,2.0
C18-C-08,C,C18,C,Refrigerated,150,2.0
C18-C-09,C,C18,C,Refrigerated,150,2.0
C18-C-10,C,C18,C,Refrigerated,150,2.0
C18-C-11,C,C18,C,Refrigerated,150,2.0
C18-C-12,C,C18,C,Refrigerated,150,2.0
C18-C-13,C,C18,C,Refrigerated,150,2.0
C18-C-14,C,C18,C,Refrigerated,150,2.0
C18-C-15,C,C18,C,Refrigerated,150,2.0
C18-C-16,C,C18,C,Refrigerated,150,2.0
C18-C-17,C,C18,C,Refrigerated,150,2.0
C18-C-18,C,C18,C,Refrigerated,150,2.0
C18-C-19,C,C18,C,Refrigerated,150,2.0
C18-C-20,C,C18,C,Refrigerated,150,2.0
C18-D-01,C,C18,D,Refrigerated,150,2.0
C18-D-02,C,C18,D,Refrigerated,150,2.0
C18-D-03,C,C18,D,Refrigerated,150,2.0
C18-D-04,C,C18,D,Refrigerated,150,2.0
C18-D-05,C,C18,D,Refrigerated,150,2.0
C18-D-06,C,C18,D,Refrigerated,150,2.0
C18-D-07,C,C18,D,Refrigerated,150,2.0
C18-D-08,C,C18,D,Refrigerated,150,2.0
C18-D-09,C,C18,D,Refrigerated,150,2.0
C18-D-10,C,C18,D,Refrigerated,150,2.0
C18-D-11,C,C18,D,Refrigerated,150,2.0
C18-D-12,C,C18,D,Refrigerated,150,2.0
C18-D-13,C,C18,D,Refrigerated,150,2.0
C18-D-14,C,C18,D,Refrigerated,150,2.0
C18-D-15,C,C18,D,Refrigerated,150,2.0
C18-D-16,C,C18,D,Refrigerated,150,2.0
C18-D-17,C,C18,D,Refrigerated,150,2.0
C18-D-18,C,C18,D,Refrigerated,150,2.0
C18-D-19,C,C18,D,Refrigerated,150,2.0
C18-D-20,C,C18,D,Refrigerated,150,2.0
C18-E-01,C,C18,E,Refrigerated,25,2.0
C18-E-02,C,C18,E,Refrigerated,25,2.0
C18-E-03,C,C18,E,Refrigerated,25,2.0
C18-E-04,C,C18,E,Refrigerated,25,2.0
C18-E-05,C,C18,E,Refrigerated,25,2.0
C18-E-06,C,C18,E,Refrigerated,25,2.0
C18-E-07,C,C18,E,Refrigerated,25,2.0
C18-E-08,C,C18,E,Refrigerated,25,2.0
C18-E-09,C,C18,E,Refrigerated,25,2.0
C18-E-10,C,C18,E,Refrigerated,25,2.0
C18-E-11,C,C18,E,Refrigerated,25,2.0
C18-E-12,C,C18,E,Refrigerated,25,2.0
C18-E-13,C,C18,E,Refrigerated,25,2.0
C18-E-14,C,C18,E,Refrigerated,25,2.0
C18-E-15,C,C18,E,Refrigerated,25,2.0
C18-E-16,C,C18,E,Refrigerated,25,2.0
C18-E-17,C,C18,E,Refrigerated,25,2.0
C18-E-18,C,C18,E,Refrigerated,25,2.0
C18-E-19,C,C18,E,Refrigerated,25,2.0
C18-E-20,C,C18,E,Refrigerated,25,2.0
C18-F-01,C,C18,F,Refrigerated,25,2.0
C18-F-02,C,C18,F,Refrigerated,25,2.0
C18-F-03,C,C18,F,Refrigerated,25,2.0
C18-F-04,C,C18,F,Refrigerated,25,2.0
C18-F-05,C,C18,F,Refrigerated,25,2.0
C18-F-06,C,C18,F,Refrigerated,25,2.0
C18-F-07,C,C18,F,Refrigerated,25,2.0
C18-F-08,C,C18,F,Refrigerated,25,2.0
C18-F-09,C,C18,F,Refrigerated,25,2.0
C18-F-10,C,C18,F,Refrigerated,25,2.0
C18-F-11,C,C18,F,Refrigerated,25,2.0
C18-F-12,C,C18,F,Refrigerated,25,2.0
C18-F-13,C,C18,F,Refrigerated,25,2.0
C18-F-14,C,C18,F,Refrigerated,25,2.0
C18-F-15,C,C18,F,Refrigerated,25,2.0
C18-F-16,C,C18,F,Refrigerated,25,2.0
C18-F-17,C,C18,F,Refrigerated,25,2.0
C18-F-18,C,C18,F,Refrigerated,25,2.0
C18-F-19,C,C18,F,Refrigerated,25,2.0
C18-F-20,C,C18,F,Refrigerated,25,2.0
C19-A-01,C,C19,A,Refrigerated,150,2.0
C19-A-02,C,C19,A,Refrigerated,150,2.0
C19-A-03,C,C19,A,Refrigerated,150,2.0
C19-A-04,C,C19,A,Refrigerated,150,2.0
C19-A-05,C,C19,A,Refrigerated,150,2.0
C19-A-06,C,C19,A,Refrigerated,150,2.0
C19-A-07,C,C19,A,Refrigerated,150,2.0
C19-A-08,C,C19,A,Refrigerated,150,2.0
C19-A-09,C,C19,A,Refrigerated,150,2.0
C19-A-10,C,C19,A,Refrigerated,150,2.0
C19-A-11,C,C19,A,Refrigerated,150,2.0
C19-A-12,C,C19,A,Refrigerated,150,2.0
C19-A-13,C,C19,A,Refrigerated,150,2.0
C19-A-14,C,C19,A,Refrigerated,150,2.0
C19-A-15,C,C19,A,Refrigerated,150,2.0
C19-A-16,C,C19,A,Refrigerated,150,2.0
C19-A-17,C,C19,A,Refrigerated,150,2.0
C19-A-18,C,C19,A,Refrigerated,150,2.0
C19-A-19,C,C19,A,Refrigerated,150,2.0
C19-A-20,C,C19,A,Refrigerated,150,2.0
C19-B-01,C,C19,B,Refrigerated,150,2.0
C19-B-02,C,C19,B,Refrigerated,150,2.0
C19-B-03,C,C19,B,Refrigerated,150,2.0
C19-B-04,C,C19,B,Refrigerated,150,2.0
C19-B-05,C,C19,B,Refrigerated,150,2.0
C19-B-06,C,C19,B,Refrigerated,150,2.0
C19-B-07,C,C19,B,Refrigerated,150,2.0
C19-B-08,C,C19,B,Refrigerated,150,2.0
C19-B-09,C,C19,B,Refrigerated,150,2.0
C19-B-10,C,C19,B,Refrigerated,150,2.0
C19-B-11,C,C19,B,Refrigerated,150,2.0
C19-B-12,C,C19,B,Refrigerated,150,2.0
C19-B-13,C,C19,B,Refrigerated,150,2.0
C19-B-14,C,C19,B,Refrigerated,150,2.0
C19-B-15,C,C19,B,Refrigerated,150,2.0
C19-B-16,C,C19,B,Refrigerated,150,2.0
C19-B-17,C,C19,B,Refrigerated,150,2.0
C19-B-18,C,C19,B,Refrigerated,150,2.0
C19-B-19,C,C19,B,Refrigerated,150,2.0
C19-B-20,C,C19,B,Refrigerated,150,2.0
C19-C-01,C,C19,C,Refrigerated,150,2.0
C19-C-02,C,C19,C,Refrigerated,150,2.0
C19-C-03,C,C19,C,Refrigerated,150,2.0
C19-C-04,C,C19,C,Refrigerated,150,2.0
C19-C-05,C,C19,C,Refrigerated,150,2.0
C19-C-06,C,C19,C,Refrigerated,150,2.0
C19-C-07,C,C19,C,Refrigerated,150,2.0
C19-C-08,C,C19,C,Refrigerated,150,2.0
C19-C-09,C,C19,C,Refrigerated,150,2.0
C19-C-10,C,C19,C,Refrigerated,150,2.0
C19-C-11,C,C19,C,Refrigerated,150,2.0
C19-C-12,C,C19,C,Refrigerated,150,2.0
C19-C-13,C,C19,C,Refrigerated,150,2.0
C19-C-14,C,C19,C,Refrigerated,150,2.0
C19-C-15,C,C19,C,Refrigerated,150,2.0
C19-C-16,C,C19,C,Refrigerated,150,2.0
C19-C-17,C,C19,C,Refrigerated,150,2.0
C19-C-18,C,C19,C,Refrigerated,150,2.0
C19-C-19,C,C19,C,Refrigerated,150,2.0
C19-C-20,C,C19,C,Refrigerated,150,2.0
C19-D-01,C,C19,D,Refrigerated,150,2.0
C19-D-02,C,C19,D,Refrigerated,150,2.0
C19-D-03,C,C19,D,Refrigerated,150,2.0
C19-D-04,C,C19,D,Refrigerated,150,2.0
C19-D-05,C,C19,D,Refrigerated,150,2.0
C19-D-06,C,C19,D,Refrigerated,150,2.0
C19-D-07,C,C19,D,Refrigerated,150,2.0
C19-D-08,C,C19,D,Refrigerated,150,2.0
C19-D-09,C,C19,D,Refrigerated,150,2.0
C19-D-10,C,C19,D,Refrigerated,150,2.0
C19-D-11,C,C19,D,Refrigerated,150,2.0
C19-D-12,C,C19,D,Refrigerated,150,2.0
C19-D-13,C,C19,D,Refrigerated,150,2.0
C19-D-14,C,C19,D,Refrigerated,150,2.0
C19-D-15,C,C19,D,Refrigerated,150,2.0
C19-D-16,C,C19,D,Refrigerated,150,2.0
C19-D-17,C,C19,D,Refrigerated,150,2.0
C19-D-18,C,C19,D,Refrigerated,150,2.0
C19-D-19,C,C19,D,Refrigerated,150,2.0
C19-D-20,C,C19,D,Refrigerated,150,2.0
C19-E-01,C,C19,E,Refrigerated,25,2.0
C19-E-02,C,C19,E,Refrigerated,25,2.0
C19-E-03,C,C19,E,Refrigerated,25,2.0
C19-E-04,C,C19,E,Refrigerated,25,2.0
C19-E-05,C,C19,E,Refrigerated,25,2.0
C19-E-06,C,C19,E,Refrigerated,25,2.0
C19-E-07,C,C19,E,Refrigerated,25,2.0
C19-E-08,C,C19,E,Refrigerated,25,2.0
C19-E-09,C,C19,E,Refrigerated,25,2.0
C19-E-10,C,C19,E,Refrigerated,25,2.0
C19-E-11,C,C19,E,Refrigerated,25,2.0
C19-E-12,C,C19,E,Refrigerated,25,2.0
C19-E-13,C,C19,E,Refrigerated,25,2.0
C19-E-14,C,C19,E,Refrigerated,25,2.0
C19-E-15,C,C19,E,Refrigerated,25,2.0
C19-E-16,C,C19,E,Refrigerated,25,2.0
C19-E-17,C,C19,E,Refrigerated,25,2.0
C19-E-18,C,C19,E,Refrigerated,25,2.0
C19-E-19,C,C19,E,Refrigerated,25,2.0
C19-E-20,C,C19,E,Refrigerated,25,2.0
C19-F-01,C,C19,F,Refrigerated,25,2.0
C19-F-02,C,C19,F,Refrigerated,25,2.0
C19-F-03,C,C19,F,Refrigerated,25,2.0
C19-F-04,C,C19,F,Refrigerated,25,2.0
C19-F-05,C,C19,F,Refrigerated,25,2.0
C19-F-06,C,C19,F,Refrigerated,25,2.0
C19-F-07,C,C19,F,Refrigerated,25,2.0
C19-F-08,C,C19,F,Refrigerated,25,2.0
C19-F-09,C,C19,F,Refrigerated,25,2.0
C19-F-10,C,C19,F,Refrigerated,25,2.0
C19-F-11,C,C19,F,Refrigerated,25,2.0
C19-F-12,C,C19,F,Refrigerated,25,2.0
C19-F-13,C,C19,F,Refrigerated,25,2.0
C19-F-14,C,C19,F,Refrigerated,25,2.0
C19-F-15,C,C19,F,Refrigerated,25,2.0
C19-F-16,C,C19,F,Refrigerated,25,2.0
C19-F-17,C,C19,F,Refrigerated,25,2.0
C19-F-18,C,C19,F,Refrigerated,25,2.0
C19-F-19,C,C19,F,Refrigerated,25,2.0
C19-F-20,C,C19,F,Refrigerated,25,2.0
C20-A-01,C,C20,A,Refrigerated,150,2.0
C20-A-02,C,C20,A,Refrigerated,150,2.0
C20-A-03,C,C20,A,Refrigerated,150,2.0
C20-A-04,C,C20,A,Refrigerated,150,2.0
C20-A-05,C,C20,A,Refrigerated,150,2.0
C20-A-06,C,C20,A,Refrigerated,150,2.0
C20-A-07,C,C20,A,Refrigerated,150,2.0
C20-A-08,C,C20,A,Refrigerated,150,2.0
C20-A-09,C,C20,A,Refrigerated,150,2.0
C20-A-10,C,C20,A,Refrigerated,150,2.0
C20-A-11,C,C20,A,Refrigerated,150,2.0
C20-A-12,C,C20,A,Refrigerated,150,2.0
C20-A-13,C,C20,A,Refrigerated,150,2.0
C20-A-14,C,C20,A,Refrigerated,150,2.0
C20-A-15,C,C20,A,Refrigerated,150,2.0
C20-A-16,C,C20,A,Refrigerated,150,2.0
C20-A-17,C,C20,A,Refrigerated,150,2.0
C20-A-18,C,C20,A,Refrigerated,150,2.0
C20-A-19,C,C20,A,Refrigerated,150,2.0
C20-A-20,C,C20,A,Refrigerated,150,2.0
C20-B-01,C,C20,B,Refrigerated,150,2.0
C20-B-02,C,C20,B,Refrigerated,150,2.0
C20-B-03,C,C20,B,Refrigerated,150,2.0
C20-B-04,C,C20,B,Refrigerated,150,2.0
C20-B-05,C,C20,B,Refrigerated,150,2.0
C20-B-06,C,C20,B,Refrigerated,150,2.0
C20-B-07,C,C20,B,Refrigerated,150,2.0
C20-B-08,C,C20,B,Refrigerated,150,2.0
C20-B-09,C,C20,B,Refrigerated,150,2.0
C20-B-10,C,C20,B,Refrigerated,150,2.0
C20-B-11,C,C20,B,Refrigerated,150,2.0
C20-B-12,C,C20,B,Refrigerated,150,2.0
C20-B-13,C,C20,B,Refrigerated,150,2.0
C20-B-14,C,C20,B,Refrigerated,150,2.0
C20-B-15,C,C20,B,Refrigerated,150,2.0
C20-B-16,C,C20,B,Refrigerated,150,2.0
C20-B-17,C,C20,B,Refrigerated,150,2.0
C20-B-18,C,C20,B,Refrigerated,150,2.0
C20-B-19,C,C20,B,Refrigerated,150,2.0
C20-B-20,C,C20,B,Refrigerated,150,2.0
C20-C-01,C,C20,C,Refrigerated,150,2.0
C20-C-02,C,C20,C,Refrigerated,150,2.0
C20-C-03,C,C20,C,Refrigerated,150,2.0
C20-C-04,C,C20,C,Refrigerated,150,2.0
C20-C-05,C,C20,C,Refrigerated,150,2.0
C20-C-06,C,C20,C,Refrigerated,150,2.0
C20-C-07,C,C20,C,Refrigerated,150,2.0
C20-C-08,C,C20,C,Refrigerated,150,2.0
C20-C-09,C,C20,C,Refrigerated,150,2.0
C20-C-10,C,C20,C,Refrigerated,150,2.0
C20-C-11,C,C20,C,Refrigerated,150,2.0
C20-C-12,C,C20,C,Refrigerated,150,2.0
C20-C-13,C,C20,C,Refrigerated,150,2.0
C20-C-14,C,C20,C,Refrigerated,150,2.0
C20-C-15,C,C20,C,Refrigerated,150,2.0
C20-C-16,C,C20,C,Refrigerated,150,2.0
C20-C-17,C,C20,C,Refrigerated,150,2.0
C20-C-18,C,C20,C,Refrigerated,150,2.0
C20-C-19,C,C20,C,Refrigerated,150,2.0
C20-C-20,C,C20,C,Refrigerated,150,2.0
C20-D-01,C,C20,D,Refrigerated,150,2.0
C20-D-02,C,C20,D,Refrigerated,150,2.0
C20-D-03,C,C20,D,Refrigerated,150,2.0
C20-D-04,C,C20,D,Refrigerated,150,2.0
C20-D-05,C,C20,D,Refrigerated,150,2.0
C20-D-06,C,C20,D,Refrigerated,150,2.0
C20-D-07,C,C20,D,Refrigerated,150,2.0
C20-D-08,C,C20,D,Refrigerated,150,2.0
C20-D-09,C,C20,D,Refrigerated,150,2.0
C20-D-10,C,C20,D,Refrigerated,150,2.0
C20-D-11,C,C20,D,Refrigerated,150,2.0
C20-D-12,C,C20,D,Refrigerated,150,2.0
C20-D-13,C,C20,D,Refrigerated,150,2.0
C20-D-14,C,C20,D,Refrigerated,150,2.0
C20-D-15,C,C20,D,Refrigerated,150,2.0
C20-D-16,C,C20,D,Refrigerated,150,2.0
C20-D-17,C,C20,D,Refrigerated,150,2.0
C20-D-18,C,C20,D,Refrigerated,150,2.0
C20-D-19,C,C20,D,Refrigerated,150,2.0
C20-D-20,C,C20,D,Refrigerated,150,2.0
C20-E-01,C,C20,E,Refrigerated,25,2.0
C20-E-02,C,C20,E,Refrigerated,25,2.0
C20-E-03,C,C20,E,Refrigerated,25,2.0
C20-E-04,C,C20,E,Refrigerated,25,2.0
C20-E-05,C,C20,E,Refrigerated,25,2.0
C20-E-06,C,C20,E,Refrigerated,25,2.0
C20-E-07,C,C20,E,Refrigerated,25,2.0
C20-E-08,C,C20,E,Refrigerated,25,2.0
C20-E-09,C,C20,E,Refrigerated,25,2.0
C20-E-10,C,C20,E,Refrigerated,25,2.0
C20-E-11,C,C20,E,Refrigerated,25,2.0
C20-E-12,C,C20,E,Refrigerated,25,2.0
C20-E-13,C,C20,E,Refrigerated,25,2.0
C20-E-14,C,C20,E,Refrigerated,25,2.0
C20-E-15,C,C20,E,Refrigerated,25,2.0
C20-E-16,C,C20,E,Refrigerated,25,2.0
C20-E-17,C,C20,E,Refrigerated,25,2.0
C20-E-18,C,C20,E,Refrigerated,25,2.0
C20-E-19,C,C20,E,Refrigerated,25,2.0
C20-E-20,C,C20,E,Refrigerated,25,2.0
C20-F-01,C,C20,F,Refrigerated,25,2.0
C20-F-02,C,C20,F,Refrigerated,25,2.0
C20-F-03,C,C20,F,Refrigerated,25,2.0
C20-F-04,C,C20,F,Refrigerated,25,2.0
C20-F-05,C,C20,F,Refrigerated,25,2.0
C20-F-06,C,C20,F,Refrigerated,25,2.0
C20-F-07,C,C20,F,Refrigerated,25,2.0
C20-F-08,C,C20,F,Refrigerated,25,2.0
C20-F-09,C,C20,F,Refrigerated,25,2.0
C20-F-10,C,C20,F,Refrigerated,25,2.0
C20-F-11,C,C20,F,Refrigerated,25,2.0
C20-F-12,C,C20,F,Refrigerated,25,2.0
C20-F-13,C,C20,F,Refrigerated,25,2.0
C20-F-14,C,C20,F,Refrigerated,25,2.0
C20-F-15,C,C20,F,Refrigerated,25,2.0
C20-F-16,C,C20,F,Refrigerated,25,2.0
C20-F-17,C,C20,F,Refrigerated,25,2.0
C20-F-18,C,C20,F,Refrigerated,25,2.0
C20-F-19,C,C20,F,Refrigerated,25,2.0
C20-F-20,C,C20,F,Refrigerated,25,2.0
C21-A-01,C,C21,A,Refrigerated,150,2.0
C21-A-02,C,C21,A,Refrigerated,150,2.0
C21-A-03,C,C21,A,Refrigerated,150,2.0
C21-A-04,C,C21,A,Refrigerated,150,2.0
C21-A-05,C,C21,A,Refrigerated,150,2.0
C21-A-06,C,C21,A,Refrigerated,150,2.0
C21-A-07,C,C21,A,Refrigerated,150,2.0
C21-A-08,C,C21,A,Refrigerated,150,2.0
C21-A-09,C,C21,A,Refrigerated,150,2.0
C21-A-10,C,C21,A,Refrigerated,150,2.0
C21-A-11,C,C21,A,Refrigerated,150,2.0
C21-A-12,C,C21,A,Refrigerated,150,2.0
C21-A-13,C,C21,A,Refrigerated,150,2.0
C21-A-14,C,C21,A,Refrigerated,150,2.0
C21-A-15,C,C21,A,Refrigerated,150,2.0
C21-A-16,C,C21,A,Refrigerated,150,2.0
C21-A-17,C,C21,A,Refrigerated,150,2.0
C21-A-18,C,C21,A,Refrigerated,150,2.0
C21-A-19,C,C21,A,Refrigerated,150,2.0
C21-A-20,C,C21,A,Refrigerated,150,2.0
C21-B-01,C,C21,B,Refrigerated,150,2.0
C21-B-02,C,C21,B,Refrigerated,150,2.0
C21-B-03,C,C21,B,Refrigerated,150,2.0
C21-B-04,C,C21,B,Refrigerated,150,2.0
C21-B-05,C,C21,B,Refrigerated,150,2.0
C21-B-06,C,C21,B,Refrigerated,150,2.0
C21-B-07,C,C21,B,Refrigerated,150,2.0
C21-B-08,C,C21,B,Refrigerated,150,2.0
C21-B-09,C,C21,B,Refrigerated,150,2.0
C21-B-10,C,C21,B,Refrigerated,150,2.0
C21-B-11,C,C21,B,Refrigerated,150,2.0
C21-B-12,C,C21,B,Refrigerated,150,2.0
C21-B-13,C,C21,B,Refrigerated,150,2.0
C21-B-14,C,C21,B,Refrigerated,150,2.0
C21-B-15,C,C21,B,Refrigerated,150,2.0
C21-B-16,C,C21,B,Refrigerated,150,2.0
C21-B-17,C,C21,B,Refrigerated,150,2.0
C21-B-18,C,C21,B,Refrigerated,150,2.0
C21-B-19,C,C21,B,Refrigerated,150,2.0
C21-B-20,C,C21,B,Refrigerated,150,2.0
C21-C-01,C,C21,C,Refrigerated,150,2.0
C21-C-02,C,C21,C,Refrigerated,150,2.0
C21-C-03,C,C21,C,Refrigerated,150,2.0
C21-C-04,C,C21,C,Refrigerated,150,2.0
C21-C-05,C,C21,C,Refrigerated,150,2.0
C21-C-06,C,C21,C,Refrigerated,150,2.0
C21-C-07,C,C21,C,Refrigerated,150,2.0
C21-C-08,C,C21,C,Refrigerated,150,2.0
C21-C-09,C,C21,C,Refrigerated,150,2.0
C21-C-10,C,C21,C,Refrigerated,150,2.0
C21-C-11,C,C21,C,Refrigerated,150,2.0
C21-C-12,C,C21,C,Refrigerated,150,2.0
C21-C-13,C,C21,C,Refrigerated,150,2.0
C21-C-14,C,C21,C,Refrigerated,150,2.0
C21-C-15,C,C21,C,Refrigerated,150,2.0
C21-C-16,C,C21,C,Refrigerated,150,2.0
C21-C-17,C,C21,C,Refrigerated,150,2.0
C21-C-18,C,C21,C,Refrigerated,150,2.0
C21-C-19,C,C21,C,Refrigerated,150,2.0
C21-C-20,C,C21,C,Refrigerated,150,2.0
C21-D-01,C,C21,D,Refrigerated,150,2.0
C21-D-02,C,C21,D,Refrigerated,150,2.0
C21-D-03,C,C21,D,Refrigerated,150,2.0
C21-D-04,C,C21,D,Refrigerated,150,2.0
C21-D-05,C,C21,D,Refrigerated,150,2.0
C21-D-06,C,C21,D,Refrigerated,150,2.0
C21-D-07,C,C21,D,Refrigerated,150,2.0
C21-D-08,C,C21,D,Refrigerated,150,2.0
C21-D-09,C,C21,D,Refrigerated,150,2.0
C21-D-10,C,C21,D,Refrigerated,150,2.0
C21-D-11,C,C21,D,Refrigerated,150,2.0
C21-D-12,C,C21,D,Refrigerated,150,2.0
C21-D-13,C,C21,D,Refrigerated,150,2.0
C21-D-14,C,C21,D,Refrigerated,150,2.0
C21-D-15,C,C21,D,Refrigerated,150,2.0
C21-D-16,C,C21,D,Refrigerated,150,2.0
C21-D-17,C,C21,D,Refrigerated,150,2.0
C21-D-18,C,C21,D,Refrigerated,150,2.0
C21-D-19,C,C21,D,Refrigerated,150,2.0
C21-D-20,C,C21,D,Refrigerated,150,2.0
C21-E-01,C,C21,E,Refrigerated,25,2.0
C21-E-02,C,C21,E,Refrigerated,25,2.0
C21-E-03,C,C21,E,Refrigerated,25,2.0
C21-E-04,C,C21,E,Refrigerated,25,2.0
C21-E-05,C,C21,E,Refrigerated,25,2.0
C21-E-06,C,C21,E,Refrigerated,25,2.0
C21-E-07,C,C21,E,Refrigerated,25,2.0
C21-E-08,C,C21,E,Refrigerated,25,2.0
C21-E-09,C,C21,E,Refrigerated,25,2.0
C21-E-10,C,C21,E,Refrigerated,25,2.0
C21-E-11,C,C21,E,Refrigerated,25,2.0
C21-E-12,C,C21,E,Refrigerated,25,2.0
C21-E-13,C,C21,E,Refrigerated,25,2.0
C21-E-14,C,C21,E,Refrigerated,25,2.0
C21-E-15,C,C21,E,Refrigerated,25,2.0
C21-E-16,C,C21,E,Refrigerated,25,2.0
C21-E-17,C,C21,E,Refrigerated,25,2.0
C21-E-18,C,C21,E,Refrigerated,25,2.0
C21-E-19,C,C21,E,Refrigerated,25,2.0
C21-E-20,C,C21,E,Refrigerated,25,2.0
C21-F-01,C,C21,F,Refrigerated,25,2.0
C21-F-02,C,C21,F,Refrigerated,25,2.0
